"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6377170","21114339940000117000009775M5","PELIKAN","PELIKAN MEXICO SA DE CV","339940","Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina","251 y más personas","CARRETERA","FEDERAL A TEHUACAN","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","SIERRA DE LAS ÁNIMAS","1033",,,,"0",,"CORREDOR INDUSTRIAL","MARAVILLAS","CORREDOR INDUSTRIAL","CORREDOR INDUSTRIAL LA CIENEGA",,"72220","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3436","013",,"SANDRA.PEREZ@PELIKAN.COM.MX","WWW.PELIKAN.COM.MX","Fijo","19.06985944","-98.16094867","2010-07"
"6380159","21114336390000066100009652M5","PELZER DE MÉXICO","PELZER DE MEXICO SA DE CV","336390","Fabricación de otras partes para vehículos automotrices","251 y más personas","CALLE","ANTIGUO CARRIL A SAN CRISTOBAL AUTOPISTA MEXICO ORIZABA KM 14.5","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PARQUE INDUSTRIAL","CHACHAPA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL SAN FELIPE DE CHACHAPA","SN","72990","21","PUEBLA","015","Amozoc","0093","Chachapa [Parque Industrial]","0058","005",,"ANTONIO.GERMAN@PELZER.COM.MX",,"Fijo","19.06553507","-98.10122274","2010-07"
"6450469","21114332320008103011000000U9","PLANEACION INGENIERIA Y MANTENIMIENTO INDUSTRIAL","PLANEACION INGENIERIA Y MANTENIMIENTO INDUSTRIAL SA DE CV","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","31 a 50 personas","CALLE","JOSE MARIA MORELOS","PRIVADA","IGNACIO ALLENDE","CALLE","NINGUNO","CALLE","NINGUNO","15",,,,,,"COLONIA","INDEPENDENCIA CALERAS",,,,"72100","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1571","007","2222247388",,,"Fijo","19.09862466","-98.22801","2010-07"
"3330106","21041339930000025001000000U6","PLASTIFABRICA","PLASTIFABRICA SA DE CV","339930","Fabricación de juguetes","31 a 50 personas","CALLE","CAMINO REAL","CALLE","MARAVILLAS","CALLE","CAMINO A SAN LORENZO","CALLE","CAMINO REAL","30",,,,,,"ZONA INDUSTRIAL","SAN MIGUEL CUENTLA","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0113","001","2222107984","IUM_PLASTIFABRICA@HOTMAIL.COM",,"Fijo","19.11781118","-98.2599218","2014-12"
"6798766","21074336360000027000000000U6","POLIURETANOS SW PUEBLA","INDUSTRIAS AUTOMOTRICES PUEBLA SA DE CV","336360","Fabricación de asientos y accesorios interiores para vehículos automotores","251 y más personas","CORREDOR","antuaño","CALLE","esteban de antuaño","CALLE","esteban de antuaño","CALLE","antuaño","10930",,,,"0",,"PARQUE INDUSTRIAL","CIUDAD TEXTIL","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CIUDAD TEXTIL",,"74160","21","PUEBLA","074","Huejotzingo","0121","Área 4 la Trinida [Ciudad Textil]","0097","001",,"FRANCIA_TELLEZ@WOODBRIDGEGROUP.COM","WWW.POLIURETANOSSW.COM.MX","Fijo","19.15760005","-98.37964057","2017-11"
"6380165","21074331220000016000009660M0","POSCO","POSCO MPPC SA DE CV","331220","Fabricación de otros productos de hierro y acero","101 a 250 personas","CARRETERA","NINGUNO","OTRO (ESPECIFIQUE)","RÍO XOCHIAC","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","MANZANA 800","0","SN",,,"0",,"COLONIA","SANTA ANA XALMIMILULCO",,,,"74169","21","PUEBLA","074","Huejotzingo","0081","Santa Ana Xalmimilulco (Tlacoligia)","0097","800",,"FERNANDO.CRUZ@POSCOMPPC.COM.MX","WWW.POSCOMPPC.COM.MX","Fijo","19.2092985","-98.36170751","2010-07"
"8664855","21019336370000014000000000U8","PRECISION RIDE BY JC ENG","PRECISION RIDE BY JC ENG SA DE CV","336370","Fabricación de piezas metálicas troqueladas para vehículos automotrices","31 a 50 personas","AVENIDA","MIGUEL NEGRETE","CALLE","CRISTO CHICO","CALLE","31 ORIENTE O AVENIDA DEL SANTO CRISTO","CALLE","4 SUR","3104",,,,,,"COLONIA","FRACC VAL DE CRISTO",,,,"74290","21","PUEBLA","019","Atlixco","0001","Atlixco","070A","025","2228242890","ACORDEN@PRECISION-RIDE.COM.MX",,"Fijo","18.89068149","-98.43563752","2019-11"
"9323525","21114336390000176000000000U0","PRESS AND SINTER TECHNICS DE MEXICO","PRESS AND SINTER TECHNICS DE MEXICO SA DE CV","336390","Fabricación de otras partes para vehículos automotrices","101 a 250 personas","CALLE","RESURRECCION ORIENTE","CALLE","RESURRECCIÓN SUR","CALLE","RESURRECCIÓN NORTE","CALLE","CLAVELES","10",,,,"0",,"PARQUE INDUSTRIAL","RESURRECCION","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL RESURECCIÓN",,,"21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","015",,"INFO@PST-MEXICO.COM",,"Fijo","19.07887967","-98.14792668","2020-11"
"3369683","21114332710003343001000000U8","PRINCOARVI SA DE CV",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","31 a 50 personas","CALLE","109 B ORIENTE","PROLONGACION","2 SUR","PROLONGACION","16 DE SEPTIEMBRE","AVENIDA","111 ORIENTE","7","B",,,,,"COLONIA","LOMA ENCANTADA",,,,"72474","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4684","013",,,,"Fijo","18.9869608","-98.22962484","2014-12"
"6885821","21015332310000026001000000U0","PROCESO Y MONTAJE INDUSTRIAL DASA","PROCESO Y MONTAJE INDUSTRIAL DASA SA DE CV","332310","Fabricación de estructuras metálicas","251 y más personas","CALLE","CARRETERA FEDERAL PUEBLATEHUACÁN","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1570",,,,"0",,"COLONIA","ANIMAS",,,,"72980","21","PUEBLA","015","Amozoc","0001","Amozoc de Mota","0132","005",,"CONTACTO@PYMIDASA.COM",,"Fijo","19.04509888","-98.06366589","2019-04"
"8774198","21119331310000014000000000U7","PRODUCTOS ARA",,"331310","Industria básica del aluminio","31 a 50 personas","CALLE","REAL A SAN ANDRES","CALLE","TEZOZOMOLCO","CALLE","NINGUNO","CALLE","CAMINO REAL A CHOLULA",,"SN",,,"2802",,"COLONIA","BARRIO SANTIAGO XICOTENCO",,,,"72820","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0476","002",,"PRODUCTOS_ARA@YAHOO.COM.MX","WWW.PRODUCTOSARA.COM","Fijo","19.03563206","-98.27980782","2019-11"
"6715931","21034339994000016000006818S6","PRODUCTOS ARAMO","PRODUCTOS ARAMO S DE RL DE CV","339994","Fabricación de velas y veladoras","101 a 250 personas","CALLE","NINGUNO","CALLE","INDUSTRIA","CALLE","CAMINO NACIONAL","CALLE","PRIVADA DE LA INDUSTRIA","30",,,,"0",,"COLONIA","SAN FRANCISCO OCOTLÁN",,,,,"21","PUEBLA","034","Coronango","0003","San Francisco Ocotlán (Ocotlán)","0119","009",,,,"Fijo","19.13267843","-98.27290929","2016-01"
"3271332","21114339994000143000006818S8","PRODUCTOS ARAMO S DE RL DE CV","PRODUCTOS ARAMO S DE RL DE CV","339994","Fabricación de velas y veladoras","51 a 100 personas","AVENIDA","5 DE FEBRERO","CALLE","HERMANOS SERDÁN","CALLE","SAN JUAN","CALLE","5 DE FEBRERO","11103",,,,"0",,"COLONIA","LA LAGUNA",,,,,"21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","6303","001",,,,"Fijo","18.99682809","-98.24864977","2012-06"
"8617955","21114337120005984000000000U4","PULSEN CORPORATIVO SA DE CV","PULSEN CORPORATIVO ","337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","31 a 50 personas","AVENIDA","MARGARITAS","CALLE","CALLE DEL LAGO","CALLE","DALIAS","CALLE","MIRASOLES","257",,,,,,"COLONIA","BUGAMBILIAS",,,,"72580","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","086A","037","2211755904",,,"Fijo","19.01053486","-98.2111428","2019-11"
"3344387","21114336360000064000000000U3","PUNZO MEX","PUNZO MEX SA DE CV","336360","Fabricación de asientos y accesorios interiores para vehículos automotores","31 a 50 personas","CALLE","C","CALLE","F","CALLE","B","BOULEVARD","AUTOPISTA PUEBLA-ORIZABA","14","A",,,,,"PARQUE INDUSTRIAL","PARQUE INDUSTRIAL 2000","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL PUEBLA",,"72200","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","007",,,"WWW.PUNZOMEX.COM.MX","Fijo","19.0740383","-98.15275213","2014-12"
"6380258","21114336370000061101009784S8","PWO DE MEXICO","PWO DE MEXICO SA DE CV","336370","Fabricación de piezas metálicas troqueladas para vehículos automotrices","101 a 250 personas","ANDADOR","NORTE","CALLE","FERROCARRIL","AUTOPISTA","DE COUTA PUEBLA ORIZABA","OTRO (ESPECIFIQUE)","BARRANCA","4",,,,,,"PARQUE INDUSTRIAL","CHACHAPA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL SAN FELIPE DE CHACHAPA","SN","72990","21","PUEBLA","015","Amozoc","0093","Chachapa [Parque Industrial]","0058","005",,"BARBARA.MACGLUF@PWO-MEXICO.COM.MX",,"Fijo","19.06711489","-98.10038352","2010-07"
"6379251","21114336370000057100009784M6","PWO DE MEXICO","PWO DE MEXICO SA DE CV","336370","Fabricación de piezas metálicas troqueladas para vehículos automotrices","251 y más personas","CORREDOR","CARRIL DE SAN CRISTOBAL AUTOPISTA PUEBLA ORIZABA KM 14.5","CORREDOR","NINGUNO","CORREDOR","NINGUNO","CORREDOR","NINGUNO","0","SN",,,"0",,"PARQUE INDUSTRIAL","CHACHAPA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL SAN FELIPE DE CHACHAPA","SN","72990","21","PUEBLA","015","Amozoc","0093","Chachapa [Parque Industrial]","0058","005",,"AGUSTIN.BAUTISTA@PWO-MEXICO.COM.MX",,"Fijo","19.06743295","-98.10021456","2014-12"
"6376308","21132336340000027000000000U4","RASSINI FRENOS","RASSINI FRENOS SA DE CV","336340","Fabricación de partes de sistemas de frenos para vehículos automotrices","251 y más personas","CALLE","CARRETERA A MOYOTZINGO","CALLE","NINGUNO","CALLE","NINGUNO","BOULEVARD","AUTOPISTA MÉXICO-PUEBLA","0","SN",,,"0","KM 2.5","RINCONADA","SAN BALTAZAR TEMAXCALAC",,,,"74129","21","PUEBLA","132","San Martín Texmelucan","0015","Santa María Moyotzingo","0497","034",,"AFRAUSTO@RASSINI.COM","WWW.RASSINI.COM","Fijo","19.26490075","-98.41417693","2010-07"
"6377714","21208334511000054000000000M4","RELOJES CENTENARIO","RELOJES CENTENARIO SA DE CV","334511","Fabricación de relojes","31 a 50 personas","CALLE","IGNACIO RAMIREZ EL NIGROMANTE","CALLE","LEANDRO VALLE","CALLE","JOSE DOLORES PEREZ","CALLE","PORFIRIO DÍAZ","3",,,,,,"COLONIA","ZACATLAN CENTRO",,,,"73310","21","PUEBLA","208","Zacatlán","0001","Zacatlán","0139","002","7979776916","JOSELUIS.OLVERA@CENTENARIO.COM.MX","WWW.CENTENARIO.COM.MX","Fijo","19.93235584","-97.95812603","2010-07"
"3519251","21114337120002894000000000U8","RUSTICOS FUTURA",,"337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","31 a 50 personas","AVENIDA","RAFAELA PADILLA DE ZARAGOZA","BOULEVARD","CARLOS CAMACHO ESPIRITU","OTRO (ESPECIFIQUE)","SIN REFERENCIA","OTRO (ESPECIFIQUE)","N/A",,"SN",,,,,"COLONIA","QUETZALCOATL",,,,"72595","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5610","002","2222812254",,,"Fijo","18.96124733","-98.16847196","2010-07"
"8541566","21034336390000013000000000U7","S.A.M. AUTOMOTIVE DE  MÉXICO S DE RL DE CV","SAM AUTOMOTIVE MEXICO S DE RL DE CV","336390","Fabricación de otras partes para vehículos automotrices","31 a 50 personas","CALLE","EMILIANO ZAPATA","OTRO (ESPECIFIQUE)","LAZARO CARDENAS","OTRO (ESPECIFIQUE)","ECOLÓGICO","OTRO (ESPECIFIQUE)","MANZANA 800","110","A",,,"0",,"COLONIA","SAN FRANCISCO OCOTLAN",,,,"72680","21","PUEBLA","034","Coronango","0012","San Francisco Ocotlán","0034","800",,"ADRIAN.CUAUTLI@SAM-AUTOMOTIVE.COM","WWW.SAMAUTOMTIVE.COM","Fijo","19.13946831","-98.26675684","2019-11"
"9212999","21034331310000024000000000U7","SAM","SAM AUTOMOTIVE DE MEXICO S DE RL DE CV","331310","Industria básica del aluminio","31 a 50 personas","CALLE","EMILIANO ZAPATA","PRIVADA","EMILIANO ZAPATA","AVENIDA","PERIFERICO ECOLOGICO","PRIVADA","NINGUNO",,"SN",,,,,"PUEBLO","SAN FRANCISCO OCOTLAN",,,,"72680","21","PUEBLA","034","Coronango","0003","San Francisco Ocotlán (Ocotlán)","0119","067",,,,"Fijo","19.14010937","-98.268974","2019-11"
"6271413","21143339112000014000023013M9","SANTA FE MILLS",,"339112","Fabricación de material desechable de uso médico","51 a 100 personas","CARRETERA","CARRETERA FEDERAL LIBRE SAN SALVADOR EL VERDE - SAN MARTÍN TEXMELUCAN ","CALLE","POPOCATEPETL","CALLE","NARANJOS","CALLE","NINGUNO","0","KILOMETRO 5 200",,,"0",,"RINCONADA","SAN SALVADOR EL VERDE",,,,"74130","21","PUEBLA","143","San Salvador el Verde","0030","Tierra Bendita","0024","006",,"RICARDOCAMPOS.SFM@ICLOUD.COM",,"Fijo","19.27038609","-98.46550699","2010-07"
"6379027","21106337120000055100000000U4","SANTA FE RÚSTICOS",,"337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","51 a 100 personas","CARRETERA","REFORMA","CALLE","REFORMA","CALLE","BUGAMBILIAS","CALLE","REFORMA","0","SN",,,"0",,"COLONIA","CHIPILO DE FRANCISCO JAVIER MINA",,,,"74325","21","PUEBLA","125","San Gregorio Atzompa","0002","Chipilo de Francisco Javier Mina","0045","031",,"logistica@santaferustic.com","WWW.SANTAFERUSTIC.NET","Fijo","19.00086272","-98.33204166","2014-12"
"6272625","21041336320000067000000000U5","SAS AUTOMOTIVE SYSTEMS SA DE CV","SAS AUTOMOTIVE SYSTEMS SA DE CV","336320","Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores","251 y más personas","AVENIDA","SAN LORENZO ALMECATLA","CALLE","ROBLE","CALLE","ENRIQUE","CALLE","LAUREL","117","LOTE 2",,,"0",,"PARQUE INDUSTRIAL","BRALEMEX","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","001",,"JAVIER.CANO@SAS-AUTOMOTIVE.COM","WWW.SAS-AUTOMOTIVE.COM","Fijo","19.11608532","-98.24663729","2010-07"
"6380157","21114336360000035001000000U3","SAVAL DE MEXICO","SAVAL DE MEXICO SA DE CV","336360","Fabricación de asientos y accesorios interiores para vehículos automotores","101 a 250 personas","CALLE","C","PRIVADA","QUINTA FLOR DE OLIVO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","L","30",,,,"0",,"PARQUE INDUSTRIAL","PUEBLA 2000","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL PUEBLA","30","72225","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","055",,"ASANDRE@SAVAL.COM.MX",,"Fijo","19.07252576","-98.15027861","2010-07"
"6272577","21114336350000026100000000U3","SCHAEFFLER TRANSMISION","FTE MEXICANA SA DE CV","336350","Fabricación de partes de sistemas de transmisión para vehículos automotores","101 a 250 personas","CARRETERA","AUTOPISTA PUEBLA ORIZABA KM 14.5","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","MANZANA 800","0","SN",,,,,"PARQUE INDUSTRIAL","CHACHAPA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL SAN FELIPE DE CHACHAPA",,"72990","21","PUEBLA","015","Amozoc","0093","Chachapa [Parque Industrial]","0058","004",,"DANIELA.VALDERRAMA@VALEO.COM",,"Fijo","19.06494401","-98.10379444","2014-12"
"6869124","21019336320000017000018328S6","SE BORDNETZE - MÉXICO S.A. DE C.V.","SE BORDNETZE MEXICO SA DE CV","336320","Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores","251 y más personas","CALLE","CAMINO A SANTA RITA","OTRO (ESPECIFIQUE)","SIN REFERENCIA","OTRO (ESPECIFIQUE)","SIN REFERENCIA","OTRO (ESPECIFIQUE)","MANZANA 800","0","SN",,,"0",,"EJIDO","SANTA RITA AXOCOPAM",,,,"74365","21","PUEBLA","019","Atlixco","0253","Santa Rita Axocopan [Complejo Industrial y Comercial]","0767","800",,"JESUS.ROJAS@SEBN.COM",,"Fijo","18.88202243","-98.46416529","2019-04"
"6377773","21125337120000416002000000U8","SEGUSINO","MUEBLES RUSTICOS Y FORJADOS DE CHIPILO SA DE CV","337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","251 y más personas","CALLE","2 SUR","PRIVADA","NINGUNO","PRIVADA","7 SUR","CARRETERA","FEDERAL PUEBLA-ATLIXCO","0","SN",,,"0","SN","COLONIA","CENTRO",,,,"74325","21","PUEBLA","125","San Gregorio Atzompa","0002","Chipilo de Francisco Javier Mina","0045","009",,"ERNESTOM@SEGUSINO.COM","WWW.SEGUSINO.COM","Fijo","19.00220456","-98.33464741","2010-07"
"3445714","21114337120002904000000000U5","SIBERICA SALAS SA DE CV",,"337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","31 a 50 personas","CALLE","6 ORIENTE","CALLE","36 NORTE","CALLE","34 NORTE","AVENIDA","4 ORIENTE","3401",,,,,,"COLONIA","COLONIA SANTA BARBARA",,,,"72380","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0624","008","2222346399","DIRECCION@SIBERICA.COM.MX",,"Fijo","19.03641453","-98.17531914","2010-07"
"8286459","21164336210000065000037966M2","SIDIMOVS","SISTEMAS Y DISEÑOS MOVILES SA DE CV","336210","Fabricación de carrocerías y remolques","51 a 100 personas","AVENIDA","MIGUEL HIDALGO","CALLE","A LA CALERA","PRIVADA","MIGUEL HIDALGO","CALLE","MORELOS NORTE","283",,,,,,"BARRIO","EL CALVARIO",,,,"75200","21","PUEBLA","164","Tepeaca","0001","Tepeaca","0255","012",,"CONTABILIDAD@SISTEMASYUNIDADESMOVILES.COM","WWW.FOODTRUCKS.COM.MX","Fijo","18.97798342","-97.90271974","2019-11"
"9325850","21114333411000194000038934S2","SISTEMAS DE AIRE ACONDICIONADO G G SOLUCIONES Y SERVICIOS INTEGRALES PARA LA INDUSTRIA","G G SOLUCIONES Y SERVICOS INTEGRALES PARA LA INDUSTRIA SA DE CV","333411","Fabricación de equipo de aire acondicionado y calefacción","31 a 50 personas","CALLE","CALVARIO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","MORELOS","150",,,,,,"COLONIA","SANCTORUM",,,,,"21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","010",,,,"Fijo","19.10345692","-98.25585687","2020-11"
"6376599","21114332991000017000017365M7","SKF","SKF DE MEXICO SA DE CV","332991","Fabricación de baleros y rodamientos","251 y más personas","AUTOPISTA","AUTOPISTA MÉXICO-PUEBLA","CALLE","CALLE DE LA 27 NORTE","CALLE","NINGUNO","CALLE","104 PONIENTE","1103",,,,"0",,"COLONIA","ZONA INDUSTRIAL NORTE","ZONA INDUSTRIAL","ZONA INDUSTRIAL NORTE",,"72014","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2584","033",,"edna.nava@skf.com",,"Fijo","19.08545577","-98.19470867","2010-07"
"6801275","21114332310000556000000000U7","SOLANA ACEROS Y SOLDADURAS SE DE CV","SOLANA ACEROS Y SOLDADURAS SA DE CV","332310","Fabricación de estructuras metálicas","101 a 250 personas","BOULEVARD","CARLOS CAMACHO ESPÍRITU","CALLE","CAMINO REAL A ARENILLAS","CALLE","KOKUL CAN","CALLE","CEDRO VIEJO","2411",,,,"0",,"COLONIA","SAN FRANCISCO TOTIMEHUACAN",,,,"72960","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2156","007",,"CONTABILIDAD@EMETALICAS.COM.MX","WWW.SOLANA.MX","Fijo","18.9602436","-98.16900626","2017-11"
"6860094","21140332310000135000000000U5","SOLDADURA Y PAILERIA INDUSTRIAL","SOLDADURA Y PAILERIA INDUSTRIAL SA DE CV","332310","Fabricación de estructuras metálicas","51 a 100 personas","CALLE","FERROCARRIL","CALLE","REMEDIOS","CALLE","LAGUNA DE CARMEN","CALLE","FERROCARRIL","56",,,,"0",,"COLONIA","SAN JUAN CUAUTLANCINGO",,,,"72700","21","PUEBLA","140","San Pedro Cholula","0014","Santiago Momoxpan","0446","008",,"INFO@SYPISA.COM","WWW.SYPISA.COM","Fijo","19.08362993","-98.28175476","2019-04"
"6377169","21114333411000066001000000U2","SOLER Y PALAU","SOLER Y PALAU SA DE CV","333411","Fabricación de equipo de aire acondicionado y calefacción","251 y más personas","BOULEVARD","A","CALLE","D","CALLE","E","CALLE","G","15",,,,"0",,"PARQUE INDUSTRIAL","PUEBLA 2000","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL PUEBLA",,"72225","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","005",,,"WWW.SOLERPALAU.MX","Fijo","19.07107039","-98.15760038","2010-07"
"6272376","21114339950000185002022403M1","SOLUCIONES SEÑALÉTICAS","SOLUCIONES SEÑALETICAS SA DE CV","339950","Fabricación de anuncios y señalamientos","51 a 100 personas","CALLE","19 SUR","CALLE","AVENIDA 35 PONIENTE","CALLE","AVENIDA 41 PONIENTE","PRIVADA","17 B SUR","36528",,,,"0",,"COLONIA","VOLCANES",,,,"72410","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2457","034",,"MISLAS@SOLUCIONES.MX","WWW.SOLUCIONES.MX","Fijo","19.03753949","-98.21952114","2010-07"
"9390319","21125337120001047000000000U0","SOLUSUR MEXICO","SOLUSUR MEXICO SA DE CV","337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","251 y más personas","PROLONGACION","5 PTE","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","270","C",,,,,"COLONIA","CHIPILO DE FRANCISCO DE MENA",,,,"74320","21","PUEBLA","125","San Gregorio Atzompa","0003","San Miguel                                                                                                    ","0026","007",,,,"Fijo","19.01002321","-98.34667689","2022-11"
"3330288","21041811199000034011038934M7","SSIISA","G G SOLUCIONES Y SERVICOS INTEGRALES PARA LA INDUSTRIA SA DE CV","333411","Fabricación de equipo de aire acondicionado y calefacción","101 a 250 personas","PRIVADA","REVOLUCIÓN","PRIVADA","NINGUNO","PRIVADA","NINGUNO","AUTOPISTA","CHAPULTEPEC","63",,,,"0","SN","COLONIA","LA TRINIDAD SANCTORUM",,,,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","010",,"ASUAREZ@SSIISA.COM","WWW.SSIISA.COM.MX","Fijo","19.10340452","-98.25579938","2014-12"
"8978484","21041333411000036000000000S0","SSISA","SISTEMAS DE AIRE ACONDICIONADO GG SOLUCIONES Y SERVICIOS INTEGRALES PARA LA INDUSTRIA SA DE CV","333411","Fabricación de equipo de aire acondicionado y calefacción","31 a 50 personas","CALLE","CALVARIO","PRIVADA","REVOLUCION","AVENIDA","CHAPULTEPEC","AVENIDA","VICENTE GUERRERO","0","SN",,,"0",,"COLONIA","SAN MIGUEL APETLACHICA",,,,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","010",,,,"Fijo","19.10430734","-98.25835296","2019-11"
"8617911","21125337120001027000000000U2","STEZA MUEBLES SA DE CV","STEZA MUEBLES SA DE CV","337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","251 y más personas","AVENIDA","5 DE MAYO","PRIVADA","5 DE MAYO","CARRETERA","FEDERAL PUEBLA-ATLIXCO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","FRANCISCO JAVIER MINA (CHIPILO)",,,,"74325","21","PUEBLA","125","San Gregorio Atzompa","0002","Chipilo de Francisco Javier Mina","0045","061",,,,"Fijo","19.00971853","-98.32250392","2019-11"
"6378281","21125337120000566002025803M0","STEZAN MUEBLES","STEZAN MUEBLES SA DE CV","337120","Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería","251 y más personas","CALLE","5 DE MAYO","PRIVADA","2 SUR","CALLE","15 ORIENTE","CALLE","NINGUNO","1235",,,,,,"COLONIA","CENTRO",,,,"74325","21","PUEBLA","125","San Gregorio Atzompa","0002","Chipilo de Francisco Javier Mina","0045","061",,"GER.CONTABILIDAD@STEZANMUEBLES.COM",,"Fijo","19.00993762","-98.32231988","2014-12"
"3377410","21125337210000011001025803S6","STEZAN MUEBLES,","STEZAN MUEBLES SA DE CV","337210","Fabricación de muebles de oficina y estantería","101 a 250 personas","CALLE","5 DE MAYO","PRIVADA","NINGUNO","PROLONGACION","REFORMA","CALLE","2 SUR","1231","NAVE 1 2 5 Y 6",,,,,"COLONIA","CHIPILO DE FRANCISCO JAVIER MINA",,,,"74325","21","PUEBLA","125","San Gregorio Atzompa","0002","Chipilo de Francisco Javier Mina","0045","016",,"GER.CONTABILIDAD@STEZANMUEBLES.COM",,"Fijo","19.00941027","-98.33624968","2014-12"
"3330138","21041332810000024001000000U0","SUPERLASER & FIXTURES","SUPERLASER & FIXTURES SA DE CV","332810","Recubrimientos y terminados metálicos","31 a 50 personas","CALLE","RÍO GRIJALVA","AVENIDA","VICENTE GUERRERO","PRIVADA","NINGUNO","CALLE","RÍO BALSAS","85","A",,,"0",,"ZONA INDUSTRIAL","LA TRINIDAD SANCTORUM","PARQUE INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM","85 A","72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0113","014",,"CONTABILIDAD@MARGGER.COM","WWW.SLF.MX","Fijo","19.10803539","-98.25077871","2014-12"
